brand,series,model,ad_title,year,mileage,color,price,ad_date,city,district,url
Audi,A3,A3 Sportback 1.6,SAHİBİNDEN DÜŞÜK KM TEMİZ BAKIMLI CAM TAVANLI OTOMATİK AUDİ A3,2010,100000,Beyaz,685000.0,19 Mayıs 2023,Ankara,Keçiören,/ilan/vasita-otomobil-audi-sahibinden-dusuk-km-temiz-bakimli-cam-tavanli-otomatik-audi-a3-1100388424/detay
Audi,A1,1.6 TDI Ambition,Sahibinden satılık A1 Audi 128 bin km,2014,128000,Beyaz,689000.0,19 Mayıs 2023,İstanbul,Güngören,/ilan/vasita-otomobil-audi-sahibinden-satilik-a1-audi-128-bin-km-1100269047/detay
Audi,A6,A6 Sedan 2.0 TDI,HIZLI GELEN ALIR,2010,256000,Siyah,695000.0,22 Mayıs 2023,İstanbul,Küçükçekmece,/ilan/vasita-otomobil-audi-hizli-gelen-alir-1100868413/detay
Audi,A3,A3 Sportback 1.6 TDI,SAHİBİNDEN A3 Sportback 1.6 tdi Attraction S-Tronic Masrafsız,2012,128500,Siyah,699000.0,21 Mayıs 2023,İstanbul,Başakşehir,/ilan/vasita-otomobil-audi-sahibinden-a3-sportback-1.6-tdi-attraction-s-tronic-masrafsiz-1100763575/detay
Audi,A3,A3 Sportback 1.6 TDI,FAVORİCİLERE DUYRULUR FİYAT ARTACAKTIR SON 1 HAFTA BİLGİNİZE,2012,209000,Beyaz,700000.0,18 Mayıs 2023,İstanbul,Kadıköy,/ilan/vasita-otomobil-audi-favoricilere-duyrulur-fiyat-artacaktir-son-1-hafta-bilginize-1093441441/detay
Audi,A3,A3 Sportback 1.6 TDI,Sahibinden Tertemiz Hatasız Bakımlı A3,2012,157700,Beyaz,705000.0,24 Mayıs 2023,Bolu,Merkez,/ilan/vasita-otomobil-audi-sahibinden-tertemiz-hatasiz-bakimli-a3-1101533402/detay
Audi,A6,A6 Sedan 2.0 TDI,DEĞİŞENSİZ+LED+I­SITMA+ELETRİKLİ KOLTUK+PERDE+AUDİ A6 2010,2010,370000,Gri,713000.0,22 Mayıs 2023,Konya,Selçuklu,/ilan/vasita-otomobil-audi-degisensiz-plusled-plusisitma-pluseletrikli-koltuk-plusperde-plusaudi-a6-2010-1097592460/detay
Audi,A3,A3 Sportback 1.6 TDI,Sahibinden A3 düşük kilometre,2012,131000,Lacivert,715000.0,18 Mayıs 2023,Bursa,Osmangazi,/ilan/vasita-otomobil-audi-sahibinden-a3-dusuk-kilometre-1100124310/detay
Audi,A3,A3 Sedan 1.6 TDI,SAHİBİNDEN 2015 AMBİENTE PAKET TR'NİN EN UYGUNU DEĞİŞENSİZ TEMİZ,2015,224000,Beyaz,718000.0,19 Mayıs 2023,İstanbul,Esenyurt,/ilan/vasita-otomobil-audi-sahibinden-2015-ambiente-paket-tr-nin-en-uygunu-degisensiz-temiz-1100403842/detay
Audi,A6,A6 Sedan 3.0 TDI Quattro,DÜŞÜK KM 2011 GÖRÜNÜMLÜ FULL+FULL 3.0.TDI QUATTORO,2009,295000,Siyah,719000.0,23 Mayıs 2023,İstanbul,Beykoz,/ilan/vasita-otomobil-audi-dusuk-km-2011-gorunumlu-full-plusfull-3.0.tdi-quattoro-1101142220/detay
Audi,A6,A6 Sedan 2.0 TDI,Alıcısına hayırlı olsun,2008,308000,Beyaz,720000.0,24 Mayıs 2023,Ankara,Çankaya,/ilan/vasita-otomobil-audi-alicisina-hayirli-olsun-1101386555/detay
Audi,A3,A3 Sedan 1.6 TDI,DÜŞÜK KİLOMETRE ARAYANLARA TEMİZ BAKIMLI A3 SEDAN,2013,172500,Gri,725000.0,24 Mayıs 2023,Konya,Karatay,/ilan/vasita-otomobil-audi-dusuk-kilometre-arayanlara-temiz-bakimli-a3-sedan-1101444567/detay
Audi,A4,A4 Sedan 1.8 TFSI,TEMİZ AİLE ARACI.. DÜŞÜK KM.. TRAMERSİZ..,2009,167440,Gri,725000.0,22 Mayıs 2023,Sakarya,Serdivan,/ilan/vasita-otomobil-audi-temiz-aile-araci-dusuk-km-tramersiz-1101007309/detay
Audi,A4,A4 Sedan 2.0 TDI,İLK SAHİBİNDEN MASRAFSIZ AUDI A4,2011,225000,Bej,725000.0,22 Mayıs 2023,İstanbul,Üsküdar,/ilan/vasita-otomobil-audi-ilk-sahibinden-masrafsiz-audi-a4-1071317055/detay
Audi,A5,A5 Sportback 2.0 TDI,Sahibinden gırtlak dolusu,2012,305000,Beyaz,739000.0,22 Mayıs 2023,İstanbul,Arnavutköy,/ilan/vasita-otomobil-audi-sahibinden-girtlak-dolusu-1101045840/detay
Audi,A3,A3 Sedan 1.6 TDI,2015 ÇIKIŞLI A3 SEDAN AGIR HASAR YOK,2014,224700,Siyah,746999.0,19 Mayıs 2023,İstanbul,Bayrampaşa,/ilan/vasita-otomobil-audi-2015-cikisli-a3-sedan-agir-hasar-yok-1100346254/detay
Audi,A3,A3 Sportback 1.6 TDI,"A3 DEĞİŞENSİZ, CAM TAVAN , İÇ S LİNE, AMBİENTE PAKET",2012,158000,Beyaz,749500.0,22 Mayıs 2023,Konya,Selçuklu,/ilan/vasita-otomobil-audi-a3-degisensiz-cam-tavan-ic-s-line-ambiente-paket-1101004761/detay
Audi,A6,A6 Sedan 3.0 TDI Quattro,AUDİ A6 2008 MODEL 4X4 QUATTRO,2008,345000,Siyah,750000.0,24 Mayıs 2023,Sakarya,Serdivan,/ilan/vasita-otomobil-audi-audi-a6-2008-model-4x4-quattro-1101459831/detay
Audi,TT,2.0 TFSI,BOL EKSTRALI AĞIR BAKIMLARI YAPILMIŞ İÇ VE DIŞ TEMİZ,2007,233000,Siyah,750000.0,18 Mayıs 2023,İzmir,Konak,/ilan/vasita-otomobil-audi-bol-ekstrali-agir-bakimlari-yapilmis-ic-ve-dis-temiz-1036680296/detay
Audi,A8,3.0 TDI Quattro Quattro,Acil sahibinden ihtiyaçtan dolayı satılık,2006,297000,Mavi,755000.0,22 Mayıs 2023,İstanbul,Ümraniye,/ilan/vasita-otomobil-audi-acil-sahibinden-ihtiyactan-dolayi-satilik-1101036280/detay
Audi,A3,A3 Sportback 1.6,İlk Sahibinden S-Tronik Vites Daha Temizi Yok,2011,257000,Beyaz,755000.0,20 Mayıs 2023,Hatay,Erzin,/ilan/vasita-otomobil-audi-ilk-sahibinden-s-tronik-vites-daha-temizi-yok-1093586814/detay
Audi,A3,A3 Sedan 1.6 TDI,SAHİBİNDEN MASRAFSIZ!,2013,178000,Beyaz,764000.0,19 Mayıs 2023,Gaziantep,Şehitkamil,/ilan/vasita-otomobil-audi-sahibinden-masrafsiz-1100333187/detay
Audi,A4,A4 Sedan 2.0 TDI,2014 AUDİ A4 MULTİTRONİC,2014,210000,Siyah,770000.0,24 Mayıs 2023,İstanbul,Bahçelievler,/ilan/vasita-otomobil-audi-2014-audi-a4-multitronic-1101528528/detay
Audi,A3,A3 Sportback 1.6 TDI,TEMİZ AUDİ,2015,197000,Beyaz,770000.0,23 Mayıs 2023,Bingöl,Merkez,/ilan/vasita-otomobil-audi-temiz-audi-1091014833/detay
Audi,A4,A4 Sedan 2.0 TDI,177 lik Sanruflu Hatasiz,2012,308000,Lacivert,770000.0,21 Mayıs 2023,Muğla,Menteşe,/ilan/vasita-otomobil-audi-177-lik-sanruflu-hatasiz-1079772389/detay
Audi,A3,A3 Sedan 1.6 TDI,ÇOK TEMİZ SAHİBİNDEN,2013,176000,Siyah,775000.0,22 Mayıs 2023,İstanbul,Küçükçekmece,/ilan/vasita-otomobil-audi-cok-temiz-sahibinden-1101076685/detay
Audi,A1,1.6 TDI Ambition,SİTENİN EN TEMİZLERİNDEN...,2012,148000,Mavi,775000.0,19 Mayıs 2023,Manisa,Akhisar,/ilan/vasita-otomobil-audi-sitenin-en-temizlerinden-1100336713/detay
Audi,A3,A3 Sedan 1.6 TDI,AUDI A3 TEMİZ BAKIMLI,2014,235000,Bej,780000.0,24 Mayıs 2023,Ordu,Altınordu,/ilan/vasita-otomobil-audi-audi-a3-temiz-bakimli-1101380295/detay
Audi,TT,2.0 TFSI,"ORJİNAL,ÖZEL PLAKA,120.000 KM'DE, AUDİ TT",2008,122000,Siyah,780000.0,23 Mayıs 2023,İstanbul,Maltepe,"/ilan/vasita-otomobil-audi-orjinal,ozel-plaka,120.000-km-de-audi-tt-1087562442/detay"
Audi,A4,A4 Sedan 2.0 TDI,AUDİ A4 2.0 TDİ MAKYAJLI KASA OK GİBİ,2009,198000,Beyaz,782000.0,24 Mayıs 2023,İzmir,Balçova,/ilan/vasita-otomobil-audi-audi-a4-2.0-tdi-makyajli-kasa-ok-gibi-1094800164/detay
Audi,A4,A4 Sedan 2.0 TDI,3.SAHİBNDN ÖZEL PLAKA 177 lik 8 İLERİ B8 KASA LED FAR KTLNR AYNA,2012,364000,Siyah,785000.0,21 Mayıs 2023,Konya,Karatay,/ilan/vasita-otomobil-audi-3.sahibndn-ozel-plaka-177-lik-8-ileri-b8-kasa-led-far-ktlnr-ayna-1090106360/detay
Audi,A3,A3 Sportback 1.6 TDI,KAZASIZ-TRA­MERSİZ-HIZ SABİTLEME-DERİ KOLTUK-TÜM BAKIMLAR YAPILI,2013,184000,Beyaz,785000.0,21 Mayıs 2023,Mersin,Yenişehir,/ilan/vasita-otomobil-audi-kazasiz-tramersiz-hiz-sabitleme-deri-koltuk-tum-bakimlar-yapili-1092953356/detay
Audi,A3,A3 Sportback 1.6 TDI,158.000 KM ÇOK TEMİZ,2015,158500,Beyaz,789900.0,19 Mayıs 2023,Adana,Çukurova,/ilan/vasita-otomobil-audi-158.000-km-cok-temiz-1100347616/detay
Audi,A5,A5 Coupe 2.0 TDI Quattro,3. SAHİBİNDEN 2.0 TDI quattro S-line,2011,245000,Beyaz,790000.0,19 Mayıs 2023,İstanbul,Ataşehir,/ilan/vasita-otomobil-audi-3-sahibinden-2.0-tdi-quattro-s-line-1100394753/detay
Audi,A3,A3 Sedan 1.6 TDI,2015 AUDİ A3 SEDAN ATTRACTİON+LİMOUSİNE 1.6 TDI DSG OTOMATİK,2015,193000,Siyah,800000.0,25 Mayıs 2023,İstanbul,Sancaktepe,/ilan/vasita-otomobil-audi-2015-audi-a3-sedan-attraction-pluslimousine-1.6-tdi-dsg-otomatik-1101653387/detay
Audi,A4,A4 Sedan 2.0 TDI,2. Sahibinden A4 177 Hp,2012,239500,Beyaz,805000.0,18 Mayıs 2023,Elazığ,Merkez,/ilan/vasita-otomobil-audi-2-sahibinden-a4-177-hp-1100145897/detay
Audi,A3,A3 Sportback 1.6 TDI,SAHİBİNDEN A3 HATCHBACK 1.6 DİZEL OTOMATİK MASRAFSİZ,2013,188000,Beyaz,805900.0,25 Mayıs 2023,İstanbul,Bahçelievler,/ilan/vasita-otomobil-audi-sahibinden-a3-hatchback-1.6-dizel-otomatik-masrafsiz-1094895387/detay
Audi,A3,A3 Sportback 1.6 TDI,AUDİ A3 TEMİZ,2013,158000,Bej,808000.0,02 Mayıs 2023,Kırşehir,Merkez,/ilan/vasita-otomobil-audi-audi-a3-temiz-1089877760/detay
Audi,A4,A4 Sedan 2.0 TDI,SELAMIN ALEYKÜM SAHİBİNDEN SATILIK 177 lik,2012,222000,Siyah,809000.0,24 Mayıs 2023,İstanbul,Sultangazi,/ilan/vasita-otomobil-audi-selamin-aleykum-sahibinden-satilik-177-lik-1087048237/detay
Audi,A6,A6 Sedan 2.0 TDI,HASAR KAYITSIZ MASRAFSIZ,2011,285000,Siyah,810000.0,23 Mayıs 2023,İstanbul,Sultanbeyli,/ilan/vasita-otomobil-audi-hasar-kayitsiz-masrafsiz-1070725146/detay
Audi,A6,A6 Sedan 2.0 TDI,SAHİBİNDEN SANRUFLU AUDİ A6,2010,255000,Beyaz,815000.0,21 Mayıs 2023,İstanbul,Sultangazi,/ilan/vasita-otomobil-audi-sahibinden-sanruflu-audi-a6-1100822542/detay
Audi,A3,A3 Sedan 1.6 TDI,TEMİZ AL BİN GİT,2014,147000,Bej,815000.0,21 Mayıs 2023,İzmir,Bayraklı,/ilan/vasita-otomobil-audi-temiz-al-bin-git-1100772657/detay
Audi,A3,A3 Sedan 1.6 TDI,2015ÇIKIŞLI RECORE+3KOL+IŞIK PAKET DOLULAR DOLUSUU A3,2013,255000,Kırmızı,815000.0,19 Mayıs 2023,Adana,Çukurova,/ilan/vasita-otomobil-audi-2015cikisli-recore-plus3kol-plusisik-paket-dolular-dolusuu-a3-1100218308/detay
Audi,A4,A4 Sedan 1.8 TFSI,Sahibinden Temiz Audi A4,2012,159000,Beyaz,820000.0,23 Mayıs 2023,İstanbul,Bakırköy,/ilan/vasita-otomobil-audi-sahibinden-temiz-audi-a4-935636166/detay
Audi,A3,A3 Sedan 1.6 TDI,Acil satılık temiz ve sorunsuz aile arabası,2014,199000,Siyah,820000.0,18 Mayıs 2023,Bursa,Nilüfer,/ilan/vasita-otomobil-audi-acil-satilik-temiz-ve-sorunsuz-aile-arabasi-1093666373/detay
Audi,A3,A3 Sedan 1.6 TDI,HATASIZ AYARINDA A3,2014,220000,Siyah,822000.0,22 Mayıs 2023,İstanbul,Sultangazi,/ilan/vasita-otomobil-audi-hatasiz-ayarinda-a3-1100985827/detay
Audi,A3,A3 Sedan 1.6 TDI,EMSALSİZ TEMİZLİKTE AUDİ A3 YAKIT CİMRİSİ AİLE ARABASI,2015,242000,Beyaz,825000.0,24 Mayıs 2023,Antalya,Kepez,/ilan/vasita-otomobil-audi-emsalsiz-temizlikte-audi-a3-yakit-cimrisi-aile-arabasi-1101459804/detay
Audi,A5,A5 Coupe 2.0 TFSI Quattro,2015 FACELİFT SAFKAN QUATRO,2010,177000,Siyah,825000.0,23 Mayıs 2023,İstanbul,Bahçelievler,/ilan/vasita-otomobil-audi-2015-facelift-safkan-quatro-1101251723/detay
Audi,A3,A3 Sportback 1.6 TDI,Öğretmenden sıfır ayarında hatasız Audi,2013,226000,Beyaz,825000.0,23 Mayıs 2023,Diyarbakır,Kayapınar,/ilan/vasita-otomobil-audi-ogretmenden-sifir-ayarinda-hatasiz-audi-1101109319/detay
Audi,A4,A4 Sedan 2.0 TDI S Line,İÇ DIŞ SLİNE/K.ISITMA/MAKAM PERDE/RECOR­A/ELKTRKLİ BAGAJ/SUNROOF,2009,205000,Beyaz,825000.0,19 Mayıs 2023,İstanbul,Şişli,/ilan/vasita-otomobil-audi-ic-dis-sline-k.isitma-makam-perde-recora-elktrkli-bagaj-sunroof-1099853468/detay
Audi,A3,A3 Sedan 1.6 TDI,FIRSAT ARACI,2014,205000,Lacivert,825000.0,19 Mayıs 2023,Bursa,Osmangazi,/ilan/vasita-otomobil-audi-firsat-araci-1100290198/detay
Audi,A3,A3 Sedan 1.6 TDI,TERTEMİZ SAHİBİNDEN ÇİZİKSİZZZ A3 SEDAN 192KM,2014,192000,Siyah,827500.0,22 Mayıs 2023,İstanbul,Silivri,/ilan/vasita-otomobil-audi-tertemiz-sahibinden-ciziksizzz-a3-sedan-192km-1100871171/detay
Audi,A3,A3 Sedan 1.6 TDI,SERİSİNİN EN FULL İÇİ BEJ LANSMAN RENGİ,2015,192000,Mor,829000.0,25 Mayıs 2023,Şanlıurfa,Haliliye,/ilan/vasita-otomobil-audi-serisinin-en-full-ici-bej-lansman-rengi-1101610883/detay
Audi,A5,A5 Coupe 1.8 TFSI,NOKTA KUSURSUZ BU FİYATA EMSALSİZ 2011 AUDİ A5 1.8 TFSİ,2011,220000,Beyaz,830000.0,24 Mayıs 2023,İzmir,Buca,/ilan/vasita-otomobil-audi-nokta-kusursuz-bu-fiyata-emsalsiz-2011-audi-a5-1.8-tfsi-1101440774/detay
Audi,A8,3.0 TDI Quattro Quattro Long,"2007 MODEL, HATASIZ, TRAMERSİZ, İÇİ TABA, 4 KLTK ISITMA, BOSE",2007,410000,Füme,835000.0,23 Mayıs 2023,Ankara,Keçiören,/ilan/vasita-otomobil-audi-2007-model-hatasiz-tramersiz-ici-taba-4-kltk-isitma-bose-1079811866/detay
Audi,A4,A4 Sedan 1.8 TFSI,Audi A4 1.8 TFSİ 95.000 km 2.Sahibinden OTOMATİK,2011,95000,Gümüş Gri,835000.0,23 Mayıs 2023,İstanbul,Ümraniye,/ilan/vasita-otomobil-audi-audi-a4-1.8-tfsi-95.000-km-2.sahibinden-otomatik-1087789080/detay
Audi,A3,A3 Sportback 1.6 TDI,SAHİBİNDEN AUDİ A3 AİLE ARACI,2013,191000,Siyah,835000.0,20 Mayıs 2023,İstanbul,Güngören,/ilan/vasita-otomobil-audi-sahibinden-audi-a3-aile-araci-1100645639/detay
Audi,A3,A3 Sedan 1.6 TDI,AUDİ 3 SEDAN OTOMATİK BÜTÜN BAKIMLARI YENİ MASRAFSIZ 183 BİNDE,2014,183000,Beyaz,835000.0,19 Mayıs 2023,Isparta,Merkez,/ilan/vasita-otomobil-audi-audi-3-sedan-otomatik-butun-bakimlari-yeni-masrafsiz-183-binde-1100364568/detay
Audi,A4,A4 Sedan 2.0 TDI,3.SAHİBİNDEN HATASIZ TERTEMİZ BAKIMLI 177HP TV NAVİGASYON,2012,275000,Beyaz,835000.0,22 Mayıs 2023,İstanbul,Tuzla,/ilan/vasita-otomobil-audi-3.sahibinden-hatasiz-tertemiz-bakimli-177hp-tv-navigasyon-1090477470/detay
Audi,A4,A4 Sedan 2.0 TDI,ACİL SAHİBİNDEN 2014 MODEL AUDİ A4,2014,279000,Beyaz,837500.0,24 Mayıs 2023,Gaziantep,Şahinbey,/ilan/vasita-otomobil-audi-acil-sahibinden-2014-model-audi-a4-1101535843/detay
Audi,A3,A3 Sportback 1.6 TDI,HATASIZ BOYASIZ,2012,147000,Beyaz,840000.0,24 Mayıs 2023,Aksaray,Merkez,/ilan/vasita-otomobil-audi-hatasiz-boyasiz-1101528454/detay
Audi,A4,A4 Sedan 2.0 TDI,ORJ 95 BİN KM KAPUT TAVAN BAGAJ BOYASIZ 2.0 TDI 190 HP AUDİ A4 !,2010,95000,Siyah,840000.0,22 Mayıs 2023,İstanbul,Beykoz,/ilan/vasita-otomobil-audi-orj-95-bin-km-kaput-tavan-bagaj-boyasiz-2.0-tdi-190-hp-audi-a4-1101047096/detay
Audi,A3,A3 Sportback 1.6 TDI,Hasar kayıtsız A 3 yeni kasa,2013,190000,Siyah,845000.0,24 Mayıs 2023,Antalya,Konyaaltı,/ilan/vasita-otomobil-audi-hasar-kayitsiz-a-3-yeni-kasa-1101537091/detay
Audi,A3,A3 Sedan 1.6 TDI,2016 Çıkışlı AUDİ A3 SEDAN 1.6 TDİ 138.000 KM BAKIMLI,2015,138000,Beyaz,845000.0,22 Mayıs 2023,İstanbul,Büyükçekmece,/ilan/vasita-otomobil-audi-2016-cikisli-audi-a3-sedan-1.6-tdi-138.000-km-bakimli-1101048158/detay
Audi,A4,A4 Sedan 2.0 TDI Quattro,İlk Sahibinden Sıkıntısız Audi A4 Quattro,2014,410000,Beyaz,850000.0,24 Mayıs 2023,Adana,Çukurova,/ilan/vasita-otomobil-audi-ilk-sahibinden-sikintisiz-audi-a4-quattro-1101519027/detay
Audi,A6,A6 Sedan 3.0 TDI Quattro,A6 3.0 QUATTRO MAKYAJLI Takasa Açık,2010,348000,Siyah,850000.0,25 Mayıs 2023,İstanbul,Esenyurt,/ilan/vasita-otomobil-audi-a6-3.0-quattro-makyajli-takasa-acik-1101573644/detay
Audi,A3,A3 Sedan 1.6 TDI,Acil Satılık,2014,246000,Gri,850000.0,18 Mayıs 2023,İstanbul,Küçükçekmece,/ilan/vasita-otomobil-audi-acil-satilik-1100104133/detay
Audi,A6,A6 Allroad Quattro 3.0 TDI,Çok temiz ve servis bakımlı bayi aracı,2007,278000,Gri,850000.0,19 Mayıs 2023,Ankara,Çankaya,/ilan/vasita-otomobil-audi-cok-temiz-ve-servis-bakimli-bayi-araci-1086222246/detay
Audi,A3,A3 Sedan 1.6 TDI,Hatasız Masrafsız Audi A3 Sedan,2014,188970,Siyah,851500.0,21 Mayıs 2023,Tekirdağ,Süleymanpaşa,/ilan/vasita-otomobil-audi-hatasiz-masrafsiz-audi-a3-sedan-1100719148/detay
Audi,A3,A3 Sedan 1.6 TDI,HATASIZ 2014 AUDİ A3 1.6TDİ ATTRACTİON,2014,224000,Siyah,860000.0,24 Mayıs 2023,Diyarbakır,Bismil,/ilan/vasita-otomobil-audi-hatasiz-2014-audi-a3-1.6tdi-attraction-1101477152/detay
Audi,A3,A3 Sportback 1.6 TDI,AUDİ A3 OTOMATİK AMBIENTE ** HATASIZ BOYASIZ ** CAM TAVAN+LED,2015,219000,Siyah,860000.0,22 Mayıs 2023,Adana,Seyhan,/ilan/vasita-otomobil-audi-audi-a3-otomatik-ambiente-hatasiz-boyasiz-cam-tavan-plusled-1094457257/detay
Audi,A3,A3 Sedan 1.6 TDI,Temiz Dizel Otomatik A3 Sedan Son Fiyat !!!,2015,156000,Beyaz,865000.0,22 Mayıs 2023,Kocaeli,Derince,/ilan/vasita-otomobil-audi-temiz-dizel-otomatik-a3-sedan-son-fiyat-1101089900/detay
Audi,A3,A3 Sedan 1.6 TDI,2015 ÇIKIŞLI HATASIZ BOYASIZ DEGİŞENSİZ LED PAKET HIZ SABİTLEME,2014,205000,Beyaz,867000.0,24 Mayıs 2023,İstanbul,Ataşehir,/ilan/vasita-otomobil-audi-2015-cikisli-hatasiz-boyasiz-degisensiz-led-paket-hiz-sabitleme-1100761652/detay
Audi,A3,A3 Sedan 1.6 TDI,AUDİ A3 SEDAN CAM TAVAN,2015,169000,Beyaz,870000.0,25 Mayıs 2023,Diyarbakır,Kayapınar,/ilan/vasita-otomobil-audi-audi-a3-sedan-cam-tavan-1075035412/detay
Audi,A4,A4 Sedan 2.0 TDI,"Audi A4 sanrouf,177 lik,üç kol dolusu",2013,295000,Gümüş Gri,875000.0,25 Mayıs 2023,Konya,Selçuklu,"/ilan/vasita-otomobil-audi-audi-a4-sanrouf,177-lik,uc-kol-dolusu-1101621910/detay"
Audi,A4,A4 Sedan 2.0 TDI Quattro,Servis bakımlı seri ve güvenli aile aracı,2013,315000,Siyah,875000.0,24 Mayıs 2023,Ankara,Mamak,/ilan/vasita-otomobil-audi-servis-bakimli-seri-ve-guvenli-aile-araci-1101469420/detay
Audi,A3,A3 Sportback 1.6 TDI,Bakımlı temiz ilk sahibinden,2016,167000,Siyah,875000.0,21 Mayıs 2023,Kocaeli,Gebze,/ilan/vasita-otomobil-audi-bakimli-temiz-ilk-sahibinden-1100744475/detay
Audi,A5,A5 Sportback 2.0 TDI,SAHİBİNDEN 2.0 TDI 2011 FULL+FULL TABA DERİ,2011,226000,Beyaz,880000.0,23 Mayıs 2023,İstanbul,Esenyurt,/ilan/vasita-otomobil-audi-sahibinden-2.0-tdi-2011-full-plusfull-taba-deri-1101249462/detay
Audi,A4,A4 Sedan 2.0 TDI,Avukattan satılık tertemiz Audi A4,2014,260000,Beyaz,890000.0,24 Mayıs 2023,Şırnak,Cizre,/ilan/vasita-otomobil-audi-avukattan-satilik-tertemiz-audi-a4-1101484820/detay
Audi,A3,A3 Sedan 1.6 TDI,2015 attraction,2015,227000,Beyaz,890000.0,24 Mayıs 2023,Gaziantep,Şehitkamil,/ilan/vasita-otomobil-audi-2015-attraction-1099544075/detay
Audi,A3,A3 Sedan 1.6 TDI,2015 ÇIKIŞLI CAM TAVAN A3 DÜŞÜK KM EXTRALI HASAR KAYITSIZ,2014,161800,Beyaz,890000.0,21 Mayıs 2023,İstanbul,Esenyurt,/ilan/vasita-otomobil-audi-2015-cikisli-cam-tavan-a3-dusuk-km-extrali-hasar-kayitsiz-1100846221/detay
Audi,A3,A3 Sedan 1.4 TFSI,"CAM TAVANLI, BAKIMLI, TEMİZ KULLANILMIŞ A3 1.4 TFSI",2013,160000,Lacivert,890000.0,22 Mayıs 2023,İstanbul,Sarıyer,/ilan/vasita-otomobil-audi-cam-tavanli-bakimli-temiz-kullanilmis-a3-1.4-tfsi-1100928877/detay
Audi,A3,A3 Sedan 1.6 TDI,SAHİBİNDEN EMSALSİZ TEMİZLİKTE A3 AMBİTİON 1.6 TDI,2015,230000,Beyaz,895000.0,21 Mayıs 2023,Konya,Karatay,/ilan/vasita-otomobil-audi-sahibinden-emsalsiz-temizlikte-a3-ambition-1.6-tdi-1100719715/detay
Audi,A4,A4 Sedan 2.0 TDI,2013 TEMİZ A4,2013,207000,Beyaz,895000.0,18 Mayıs 2023,Adana,Çukurova,/ilan/vasita-otomobil-audi-2013-temiz-a4-1100157356/detay
Audi,A3,A3 Sedan 1.6 TDI,SAHİBİNDEN A3 SEDAN MAKYAJLI 2016,2016,169776,Siyah,895000.0,18 Mayıs 2023,İstanbul,Başakşehir,/ilan/vasita-otomobil-audi-sahibinden-a3-sedan-makyajli-2016-1100112771/detay
Audi,A4,A4 Sedan 2.0 TDI,MİMAR'DAN SATILIK HATASIZ AYARINDA DİZEL OTOMATİK AUDİ A4,2014,230000,Siyah,897500.0,23 Mayıs 2023,İstanbul,Arnavutköy,/ilan/vasita-otomobil-audi-mimar-dan-satilik-hatasiz-ayarinda-dizel-otomatik-audi-a4-1101107726/detay
Audi,A3,A3 Sportback 1.4 TFSI,SAHİBİNDEN 2014 A3,2014,119500,Beyaz,899000.0,24 Mayıs 2023,Ankara,Çankaya,/ilan/vasita-otomobil-audi-sahibinden-2014-a3-1081962702/detay
Audi,A3,A3 Sedan 1.6 TDI,SAHİBİNDEN A3 SEDAN 1.6 TDİ ATTRACTİON S-TRONİC,2016,158000,Beyaz,899000.0,21 Mayıs 2023,İstanbul,Pendik,/ilan/vasita-otomobil-audi-sahibinden-a3-sedan-1.6-tdi-attraction-s-tronic-1100781909/detay
Audi,A3,A3 Sedan 1.6 TDI,Hatasız boyasız,2016,280000,Beyaz,900000.0,21 Mayıs 2023,Mardin,Kızıltepe,/ilan/vasita-otomobil-audi-hatasiz-boyasiz-1100766437/detay
Audi,A3,A3 Sportback 1.6 TDI,HATASIZ KUSURSUZ AUDİ A3 CAM TAVAN,2013,208000,Kırmızı,910000.0,22 Mayıs 2023,Antalya,Alanya,/ilan/vasita-otomobil-audi-hatasiz-kusursuz-audi-a3-cam-tavan-1101024433/detay
Audi,A3,A3 Sedan 1.6 TDI,HATASIZ BOYASIZ TRAMERSİZDİR,2016,210000,Siyah,915000.0,25 Mayıs 2023,İzmir,Menemen,/ilan/vasita-otomobil-audi-hatasiz-boyasiz-tramersizdir-1101612550/detay
Audi,A3,A3 Sportback 1.6 TDI,2015 MODEL CAM TAVAN İÇ-DIŞ S LİNE SERVİS BAKIMLI,2015,192000,Füme,915000.0,21 Mayıs 2023,Kayseri,Melikgazi,/ilan/vasita-otomobil-audi-2015-model-cam-tavan-ic-dis-s-line-servis-bakimli-1100799375/detay
Audi,A6,A6 Sedan 2.0 TDI,MOTOR OTOMATİK ŞANZIMAN YENİ,2012,457000,Siyah,915000.0,18 Mayıs 2023,Bursa,Nilüfer,/ilan/vasita-otomobil-audi-motor-otomatik-sanziman-yeni-1100135862/detay
Audi,A4,A4 Sedan 2.0 TDI,2013 MODEL DEGİŞENSİZ 177 AUDİ A4,2013,220000,Beyaz,915000.0,22 Mayıs 2023,İzmir,Selçuk,/ilan/vasita-otomobil-audi-2013-model-degisensiz-177-audi-a4-1100948358/detay
Audi,A3,A3 Sportback 1.6 TDI,SAHİBİNDEN A3 YENİ KASA CAM TAVAN GERİ GÖRÜŞ YARI DERİ S LİNE,2016,127000,Siyah,917500.0,22 Mayıs 2023,İstanbul,Bahçelievler,/ilan/vasita-otomobil-audi-sahibinden-a3-yeni-kasa-cam-tavan-geri-gorus-yari-deri-s-line-1101035580/detay
